timestamp,value,type1,type2,issueId,companyId,name,identifier,isin,alfa,market,currency,type,quality
2024-08-22T16:26:00.599999,15.27,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T16:57:59.400000,15.275,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T17:29:00.600000,15.255,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T17:35:00.600000,15.295,time,price,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T00:00:00.000000,15.235,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T09:30:00.000000,15.21,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T10:00:59.400000,15.22,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T10:30:00.000000,15.27,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T11:00:00.000000,15.31,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T11:30:00.000000,15.31,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T12:00:00.000000,15.265,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T12:30:00.000000,15.26,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T13:00:00.000000,15.275,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T13:35:00.600000,15.28,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T14:03:59.400000,15.285,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T14:30:00.000000,15.28,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
2024-08-22T15:03:00.000000,15.265,ohlc,open,612967,128495,ABN AMRO BANK N.V.,issueid:612967,NL0011540547,ABN48,XAMS,EUR,AAN,REALTIME
